證券代碼	年月日	當日均價(元)	當日成交量
0050 元大台灣50	20220929	105.309	11208.2
006208 富邦台50	20220929	60.3914	4739.62
006208 富邦台50	20220930	59.405	5481.34
0050 元大台灣50	20220930	103.445	13648.9
006208 富邦台50	20221003	58.971	5464.09
0050 元大台灣50	20221003	102.576	11976
006208 富邦台50	20221004	60.0349	3304.97
0050 元大台灣50	20221004	104.565	7833.14
0050 元大台灣50	20221005	107.206	11194.4
006208 富邦台50	20221005	61.6331	3912.07
006208 富邦台50	20221006	61.9776	4319.47
0050 元大台灣50	20221006	107.842	8691.03
0050 元大台灣50	20221007	106.62	9160.53
006208 富邦台50	20221007	61.2232	3491.53
006208 富邦台50	20221011	58.2568	12799
0050 元大台灣50	20221011	101.217	34441.6
0050 元大台灣50	20221012	100.092	14465.3
006208 富邦台50	20221012	57.551	5521.7
0050 元大台灣50	20221013	99.4949	22325.6
006208 富邦台50	20221013	57.187	5566.21
0050 元大台灣50	20221014	101.769	11783.8
006208 富邦台50	20221014	58.495	4302.31
0050 元大台灣50	20221017	99.6363	20644.8
006208 富邦台50	20221017	57.2896	6176.86
0050 元大台灣50	20221018	100.692	6617.06
006208 富邦台50	20221018	57.8068	3141.31
0050 元大台灣50	20221019	100.136	16168.7
006208 富邦台50	20221019	57.6883	4351.58
0050 元大台灣50	20221020	98.0087	20052.2
006208 富邦台50	20221020	56.2871	4567.28
0050 元大台灣50	20221021	99.1697	12689.3
006208 富邦台50	20221021	56.9784	2330.17
0050 元大台灣50	20221024	99.285	17387.2
006208 富邦台50	20221024	57.1244	3659.31
006208 富邦台50	20221025	55.828	6434.23
0050 元大台灣50	20221025	97.189	21366.5
006208 富邦台50	20221026	55.9981	4412.59
0050 元大台灣50	20221026	97.3327	11205.2
006208 富邦台50	20221027	56.9176	2139.67
0050 元大台灣50	20221027	99.0065	8254.59
0050 元大台灣50	20221028	97.9102	12102.2
006208 富邦台50	20221028	56.2814	3859.38
006208 富邦台50	20221031	56.8411	2751.84
0050 元大台灣50	20221031	98.8772	10298.9
0050 元大台灣50	20221101	99.5071	8491.87
006208 富邦台50	20221101	57.2305	2897.36
006208 富邦台50	20221102	57.3749	1722.85
0050 元大台灣50	20221102	99.7498	7245.49
0050 元大台灣50	20221103	98.6357	14068.2
006208 富邦台50	20221103	56.7242	3503.54
0050 元大台灣50	20221104	98.1434	6727.81
006208 富邦台50	20221104	56.4423	1987.89
0050 元大台灣50	20221107	100.323	12464.5
006208 富邦台50	20221107	57.7045	4730.49
006208 富邦台50	20221108	58.4971	2760.87
0050 元大台灣50	20221108	101.669	10726.6
0050 元大台灣50	20221109	103.854	19308.8
006208 富邦台50	20221109	59.6979	3982.38
006208 富邦台50	20221110	59.5275	2907.44
0050 元大台灣50	20221110	103.483	15113
0050 元大台灣50	20221111	108.614	35134.5
006208 富邦台50	20221111	62.3667	6562.54
0050 元大台灣50	20221114	109.936	18631.3
006208 富邦台50	20221114	63.1925	4421.11
0050 元大台灣50	20221115	113.488	34799.4
006208 富邦台50	20221115	65.1964	8089.1
0050 元大台灣50	20221116	114.667	24251.5
006208 富邦台50	20221116	64.8784	7494.3
0050 元大台灣50	20221117	113.793	13741.7
006208 富邦台50	20221117	64.2975	3014.62
0050 元大台灣50	20221118	114.903	10968.1
006208 富邦台50	20221118	64.9439	3017.08
006208 富邦台50	20221121	64.4743	2019.07
0050 元大台灣50	20221121	114.117	8978.43
0050 元大台灣50	20221122	114.189	5798.24
006208 富邦台50	20221122	64.4309	1692.54
006208 富邦台50	20221123	65.3302	2282.01
0050 元大台灣50	20221123	115.541	8224.84
006208 富邦台50	20221124	65.6531	3020.61
0050 元大台灣50	20221124	116.224	15641.4
0050 元大台灣50	20221125	116.699	16343.9
006208 富邦台50	20221125	65.8742	3068.39
0050 元大台灣50	20221128	114.593	15627.4
006208 富邦台50	20221128	64.8173	4689.3
0050 元大台灣50	20221129	114.388	10927
006208 富邦台50	20221129	64.6629	2744.98
0050 元大台灣50	20221130	115.955	9535.82
006208 富邦台50	20221130	65.4796	2034.02
0050 元大台灣50	20221201	118.807	25136.8
006208 富邦台50	20221201	67.0351	3941.32
0050 元大台灣50	20221202	117.384	7796.02
006208 富邦台50	20221202	66.3614	2142.23
006208 富邦台50	20221205	66.5632	2622.46
0050 元大台灣50	20221205	117.919	12330.3
0050 元大台灣50	20221206	115.989	10637.5
006208 富邦台50	20221206	65.6369	4733.89
006208 富邦台50	20221207	64.9452	2484.09
0050 元大台灣50	20221207	114.882	8636.95
0050 元大台灣50	20221208	113.179	9682.88
006208 富邦台50	20221208	64.063	3109.84
0050 元大台灣50	20221209	114.783	6394.18
006208 富邦台50	20221209	64.8886	1715.79
0050 元大台灣50	20221212	113.646	8764.35
006208 富邦台50	20221212	64.3531	2169.6
0050 元大台灣50	20221213	113.785	6860.74
006208 富邦台50	20221213	64.3425	2612.16
0050 元大台灣50	20221214	114.7	8037.66
006208 富邦台50	20221214	64.8633	1508.65
006208 富邦台50	20221215	64.8076	1693.02
0050 元大台灣50	20221215	114.433	8045.62
0050 元大台灣50	20221216	112.739	12793
006208 富邦台50	20221216	63.8919	5372.23
0050 元大台灣50	20221219	112.443	6504.87
006208 富邦台50	20221219	63.6721	2235.28
0050 元大台灣50	20221220	111.219	13446.3
006208 富邦台50	20221220	63.0024	4337.86
006208 富邦台50	20221221	62.7795	1679.83
0050 元大台灣50	20221221	110.667	12203
0050 元大台灣50	20221222	112.329	5166.55
006208 富邦台50	20221222	63.5898	1251.12
0050 元大台灣50	20221223	110.731	6556.23
006208 富邦台50	20221223	62.7894	2831.22
0050 元大台灣50	20221226	110.933	4258.43
006208 富邦台50	20221226	62.943	2846.03
006208 富邦台50	20221227	63.2644	1653.61
0050 元大台灣50	20221227	111.874	4269.8
006208 富邦台50	20221228	62.1788	4114.59
0050 元大台灣50	20221228	109.846	13002.2
0050 元大台灣50	20221229	108.96	14342.6
006208 富邦台50	20221229	61.6261	3358.14
0050 元大台灣50	20221230	110.471	8890.36
006208 富邦台50	20221230	62.366	2115.28
0050 元大台灣50	20230103	109.558	15272.9
006208 富邦台50	20230103	62.0275	3480.75
006208 富邦台50	20230104	62.5393	3264.73
0050 元大台灣50	20230104	110.451	14211.7
0050 元大台灣50	20230105	111.258	12395.9
006208 富邦台50	20230105	62.8662	2068.21
0050 元大台灣50	20230106	111.779	11826.6
006208 富邦台50	20230106	63.1732	3468.26
0050 元大台灣50	20230109	114.812	15649.2
006208 富邦台50	20230109	64.8423	4601.72
0050 元大台灣50	20230110	116.043	12427.9
006208 富邦台50	20230110	65.6317	4288.4
006208 富邦台50	20230111	65.6499	1923.17
0050 元大台灣50	20230111	116.188	15849.6
006208 富邦台50	20230112	65.6371	1773.99
0050 元大台灣50	20230112	116.006	10249.9
0050 元大台灣50	20230113	117.478	28912.1
006208 富邦台50	20230113	66.5063	5331.89
006208 富邦台50	20230116	66.896	5341.27
0050 元大台灣50	20230116	118.215	28203.2
0050 元大台灣50	20230117	118.065	14600.8
006208 富邦台50	20230117	66.7121	2773.12
006208 富邦台50	20230130	69.5443	8668.34
0050 元大台灣50	20230130	120.366	44330.4
0050 元大台灣50	20230131	119.314	22474.6
006208 富邦台50	20230131	69.0694	4977.05
0050 元大台灣50	20230201	118.949	6903.17
006208 富邦台50	20230201	68.8312	2324.73
0050 元大台灣50	20230202	120.779	16195
006208 富邦台50	20230202	69.7888	4268.07
0050 元大台灣50	20230203	120.872	9934.98
006208 富邦台50	20230203	69.7904	4480.14
0050 元大台灣50	20230206	119.588	14297
006208 富邦台50	20230206	69.1247	6273.27
006208 富邦台50	20230207	68.7749	2770.05
0050 元大台灣50	20230207	118.958	8787.29
0050 元大台灣50	20230208	120.586	9239.32
006208 富邦台50	20230208	69.7228	2699.9
0050 元大台灣50	20230209	120.73	5032.24
006208 富邦台50	20230209	69.7385	1850.95
0050 元大台灣50	20230210	120.945	6572.53
006208 富邦台50	20230210	69.9317	2609.45
006208 富邦台50	20230213	69.614	2948.15
0050 元大台灣50	20230213	120.382	4149.91
006208 富邦台50	20230214	70.2439	2485.66
0050 元大台灣50	20230214	121.569	7965.79
0050 元大台灣50	20230215	119.343	13852.4
006208 富邦台50	20230215	69.0805	5895.66
0050 元大台灣50	20230216	120.158	11233.3
006208 富邦台50	20230216	69.4892	3493.7
0050 元大台灣50	20230217	118.75	8960.23
006208 富邦台50	20230217	68.7347	3710.92
0050 元大台灣50	20230220	118.958	6230.14
006208 富邦台50	20230220	68.8251	2421.36
0050 元大台灣50	20230221	118.811	4772.31
006208 富邦台50	20230221	68.7129	1884.18
0050 元大台灣50	20230222	117.431	12041.8
006208 富邦台50	20230222	67.993	3950.61
0050 元大台灣50	20230223	119.228	6448.66
006208 富邦台50	20230223	68.9267	1862.63
0050 元大台灣50	20230224	119.311	5828.71
006208 富邦台50	20230224	69.0069	2819.49
006208 富邦台50	20230301	68.5799	5855.71
0050 元大台灣50	20230301	118.288	7996.08
0050 元大台灣50	20230302	118.991	3750.83
006208 富邦台50	20230302	68.7998	2767.55
0050 元大台灣50	20230303	119.51	3341.29
006208 富邦台50	20230303	69.1164	2534.14
0050 元大台灣50	20230306	120.368	9805.28
006208 富邦台50	20230306	69.6889	5114.65
0050 元大台灣50	20230307	120.973	7894.65
006208 富邦台50	20230307	69.9726	4612.57
0050 元大台灣50	20230308	120.192	6752.74
006208 富邦台50	20230308	69.5744	3899.67
006208 富邦台50	20230309	69.6504	2038.47
0050 元大台灣50	20230309	120.478	3505.54
0050 元大台灣50	20230310	118.412	15018.3
006208 富邦台50	20230310	68.6052	5684.73
006208 富邦台50	20230313	68.2546	6160.31
0050 元大台灣50	20230313	118.568	19295.3
0050 元大台灣50	20230314	117.538	12145.9
006208 富邦台50	20230314	68.0455	4201.32
0050 元大台灣50	20230315	117.954	12613.2
006208 富邦台50	20230315	68.387	2440.45
0050 元大台灣50	20230316	116.898	16683.8
006208 富邦台50	20230316	67.7362	6826.65
0050 元大台灣50	20230317	118.354	11087.3
006208 富邦台50	20230317	68.4641	2084.16
0050 元大台灣50	20230320	118.174	7527.51
006208 富邦台50	20230320	68.3696	3175.89
0050 元大台灣50	20230321	118.544	3732.05
006208 富邦台50	20230321	68.5319	1756.7
006208 富邦台50	20230322	69.6614	3675.35
0050 元大台灣50	20230322	120.462	15003.6
0050 元大台灣50	20230323	121.505	16090.5
006208 富邦台50	20230323	70.1655	4377.42
006208 富邦台50	20230324	70.4823	3862.31
0050 元大台灣50	20230324	121.967	13920
0050 元大台灣50	20230327	121.495	11001
006208 富邦台50	20230327	70.2879	3971.25
006208 富邦台50	20230328	69.6588	3002.99
0050 元大台灣50	20230328	120.454	10125.9
0050 元大台灣50	20230329	120.629	3255.11
006208 富邦台50	20230329	69.6672	1792.38
0050 元大台灣50	20230330	121.22	11586.8
006208 富邦台50	20230330	70.0612	3066.34
006208 富邦台50	20230331	70.5536	3363.93
0050 元大台灣50	20230331	121.814	15218.3
006208 富邦台50	20230406	69.9579	6531.39
0050 元大台灣50	20230406	120.8	8076.54
006208 富邦台50	20230407	70.0538	2082.45
0050 元大台灣50	20230407	121.011	4623.09
006208 富邦台50	20230410	70.0853	2518.52
0050 元大台灣50	20230410	121.202	4503.5
006208 富邦台50	20230411	69.9636	2318.6
0050 元大台灣50	20230411	120.929	6233.41
006208 富邦台50	20230412	69.7528	2046.93
0050 元大台灣50	20230412	120.442	3247.08
0050 元大台灣50	20230413	119.834	7509.49
006208 富邦台50	20230413	69.4289	4546.01
006208 富邦台50	20230414	69.6561	2397.53
0050 元大台灣50	20230414	120.439	3289.95
0050 元大台灣50	20230417	120.125	6061.11
006208 富邦台50	20230417	69.6465	4972.96
0050 元大台灣50	20230418	119.977	5183.75
006208 富邦台50	20230418	69.5465	2781.22
0050 元大台灣50	20230419	119.255	8700.17
006208 富邦台50	20230419	69.1453	4753.61
006208 富邦台50	20230420	68.8784	3980.18
0050 元大台灣50	20230420	118.813	7081.81
0050 元大台灣50	20230421	118.911	5326.8
006208 富邦台50	20230421	68.939	3379.06
0050 元大台灣50	20230424	118.096	7308.58
006208 富邦台50	20230424	68.4427	4157.68
006208 富邦台50	20230425	67.8881	10337.9
0050 元大台灣50	20230425	117.163	21039.3
006208 富邦台50	20230426	67.1188	10264.3
0050 元大台灣50	20230426	115.927	14209.5
006208 富邦台50	20230427	67.1702	5255.2
0050 元大台灣50	20230427	116.058	10274.3
0050 元大台灣50	20230428	117.158	6023.4
006208 富邦台50	20230428	67.8289	3196.93
0050 元大台灣50	20230502	117.626	5572.98
006208 富邦台50	20230502	68.0533	3498.13
0050 元大台灣50	20230503	117.11	4652.27
006208 富邦台50	20230503	67.8065	3721.69
0050 元大台灣50	20230504	117.195	3888.29
006208 富邦台50	20230504	67.8611	1883.94
006208 富邦台50	20230505	68.1284	1817.66
0050 元大台灣50	20230505	117.777	2550.13
0050 元大台灣50	20230508	118.654	6287.4
006208 富邦台50	20230508	68.672	5000.32
0050 元大台灣50	20230509	118.68	4828.18
006208 富邦台50	20230509	68.6639	2305.57
0050 元大台灣50	20230510	118.086	4685.15
006208 富邦台50	20230510	68.3561	2729.19
006208 富邦台50	20230511	68.1507	2182.3
0050 元大台灣50	20230511	117.881	4031.55
0050 元大台灣50	20230512	117.026	4251.76
006208 富邦台50	20230512	67.758	2806.06
006208 富邦台50	20230515	67.7425	4544.73
0050 元大台灣50	20230515	117.001	4584.89
006208 富邦台50	20230516	68.5522	3212.19
0050 元大台灣50	20230516	118.528	8154.13
0050 元大台灣50	20230517	120.199	26759.6
006208 富邦台50	20230517	69.413	4804.29
006208 富邦台50	20230518	70.4599	6114.9
0050 元大台灣50	20230518	122.07	23085.7
006208 富邦台50	20230519	70.6996	7897.3
0050 元大台灣50	20230519	122.537	34913.1
0050 元大台灣50	20230522	122.343	18271.1
006208 富邦台50	20230522	70.6471	3027.15
0050 元大台灣50	20230523	122.193	12550.2
006208 富邦台50	20230523	70.5798	3329.17
006208 富邦台50	20230524	70.1478	3112.09
0050 元大台灣50	20230524	121.399	11115
006208 富邦台50	20230525	70.9764	3040.4
0050 元大台灣50	20230525	122.976	12032.6
0050 元大台灣50	20230526	125.737	25082.5
006208 富邦台50	20230526	72.5333	10264
0050 元大台灣50	20230529	126.895	15208.1
006208 富邦台50	20230529	73.1527	7384.11
006208 富邦台50	20230530	73.1047	5232.09
0050 元大台灣50	20230530	126.788	12627.2
0050 元大台灣50	20230531	125.905	9229.28
006208 富邦台50	20230531	72.6827	4222.26
0050 元大台灣50	20230601	125.098	4231.12
006208 富邦台50	20230601	72.1754	3566.76
0050 元大台灣50	20230602	126.594	8412.01
006208 富邦台50	20230602	73.0313	3117.17
006208 富邦台50	20230605	73.0502	4457.81
0050 元大台灣50	20230605	126.523	6813.17
0050 元大台灣50	20230606	126.858	6877.37
006208 富邦台50	20230606	73.1927	5005.58
0050 元大台灣50	20230607	127.871	12723.8
006208 富邦台50	20230607	73.7712	2866.37
0050 元大台灣50	20230608	127.418	5592.61
006208 富邦台50	20230608	73.5157	3044.82
0050 元大台灣50	20230609	127.901	5862.28
006208 富邦台50	20230609	73.8092	1888.21
0050 元大台灣50	20230612	129.042	14319
006208 富邦台50	20230612	74.4652	3101.07
0050 元大台灣50	20230613	131.227	24673.6
006208 富邦台50	20230613	75.7627	7041.06
0050 元大台灣50	20230614	131.36	7065.01
006208 富邦台50	20230614	75.7762	2350.94
0050 元大台灣50	20230615	131.806	11515.1
006208 富邦台50	20230615	76.0694	4615.05
006208 富邦台50	20230616	75.9166	4174.15
0050 元大台灣50	20230616	131.426	7586.91
0050 元大台灣50	20230619	131.133	6339.67
006208 富邦台50	20230619	75.742	3104.99
006208 富邦台50	20230620	75.4988	3240.66
0050 元大台灣50	20230620	130.714	6966.62
0050 元大台灣50	20230621	130.538	26907.8
006208 富邦台50	20230621	75.4202	5687.64
0050 元大台灣50	20230626	129.833	7961.46
006208 富邦台50	20230626	75.1149	5395.55
0050 元大台灣50	20230627	129.008	7065.96
006208 富邦台50	20230627	74.6993	3612.71
006208 富邦台50	20230628	74.7512	3815.45
0050 元大台灣50	20230628	129.071	5943.78
0050 元大台灣50	20230629	129.464	6037.29
006208 富邦台50	20230629	74.9201	3061.85
0050 元大台灣50	20230630	128.587	7504.02
006208 富邦台50	20230630	74.4454	3988.45
006208 富邦台50	20230703	75.4841	3253.4
0050 元大台灣50	20230703	130.458	6979.68
006208 富邦台50	20230704	75.7282	2852.51
0050 元大台灣50	20230704	130.891	5919.8
0050 元大台灣50	20230705	130.782	5405.91
006208 富邦台50	20230705	75.6712	3375.09
0050 元大台灣50	20230706	128.482	18056.5
006208 富邦台50	20230706	74.4982	8430.46
0050 元大台灣50	20230707	127.532	8691.41
006208 富邦台50	20230707	73.8907	4198.05
0050 元大台灣50	20230710	127.812	8506.25
006208 富邦台50	20230710	74.1156	4051.04
0050 元大台灣50	20230711	128.854	4784.84
006208 富邦台50	20230711	74.6882	2085.07
0050 元大台灣50	20230712	129.248	3615.03
006208 富邦台50	20230712	74.858	3050.94
006208 富邦台50	20230713	76.096	4128.64
0050 元大台灣50	20230713	131.511	16226
0050 元大台灣50	20230714	132.041	15492.5
006208 富邦台50	20230714	76.2574	3402.78
0050 元大台灣50	20230717	131.986	15718
006208 富邦台50	20230717	76.4482	5284.32
0050 元大台灣50	20230718	130.123	11349.8
006208 富邦台50	20230718	75.2814	6691.83
006208 富邦台50	20230719	74.9813	3701.81
0050 元大台灣50	20230719	129.431	14711.9
006208 富邦台50	20230720	74.7641	1895.36
0050 元大台灣50	20230720	129.396	4065.41
0050 元大台灣50	20230721	127.023	14040.6
006208 富邦台50	20230721	73.4388	6467.14
0050 元大台灣50	20230724	127.115	10275.8
006208 富邦台50	20230724	73.6119	4099.91
006208 富邦台50	20230725	74.5066	4136.48
0050 元大台灣50	20230725	128.735	7215.12
0050 元大台灣50	20230726	128.801	4653.1
006208 富邦台50	20230726	74.5233	5292.44
006208 富邦台50	20230727	74.7845	2585.46
0050 元大台灣50	20230727	129.329	4193.24
0050 元大台灣50	20230728	129.465	2941.99
006208 富邦台50	20230728	74.8015	2915.35
0050 元大台灣50	20230731	129.429	7751.45
006208 富邦台50	20230731	74.6333	3195.97
006208 富邦台50	20230801	74.7077	2494.67
0050 元大台灣50	20230801	129.367	4681.94
006208 富邦台50	20230802	74.0304	7966.92
0050 元大台灣50	20230802	127.997	13214.2
0050 元大台灣50	20230804	127.222	7590.84
006208 富邦台50	20230804	73.5849	6122.23
0050 元大台灣50	20230807	128.261	4928.02
006208 富邦台50	20230807	74.1557	5240.5
006208 富邦台50	20230808	73.4971	5970.49
0050 元大台灣50	20230808	126.996	11518
006208 富邦台50	20230809	73.4949	2965.6
0050 元大台灣50	20230809	127.169	3923.51
006208 富邦台50	20230810	73.099	6056.81
0050 元大台灣50	20230810	126.54	12013.9
006208 富邦台50	20230811	73.1098	4370.9
0050 元大台灣50	20230811	126.552	8352.74
0050 元大台灣50	20230814	124.632	24758.1
006208 富邦台50	20230814	72.0363	11850.6
0050 元大台灣50	20230815	124.98	8064.36
006208 富邦台50	20230815	72.1728	3988.53
0050 元大台灣50	20230816	123.9	19265.2
006208 富邦台50	20230816	71.6563	9347.92
0050 元大台灣50	20230817	123.691	10203.7
006208 富邦台50	20230817	71.5554	4684.55
006208 富邦台50	20230818	71.6806	4089.63
0050 元大台灣50	20230818	124.035	8329.35
006208 富邦台50	20230821	71.3933	3815.82
0050 元大台灣50	20230821	123.434	11056.4
0050 元大台灣50	20230822	123.983	3869.05
006208 富邦台50	20230822	71.6124	1856.21
006208 富邦台50	20230823	72.122	2771.92
0050 元大台灣50	20230823	124.815	6976.77
0050 元大台灣50	20230824	126.769	7038.12
006208 富邦台50	20230824	73.2578	4085.26
0050 元大台灣50	20230825	124.973	8003.81
006208 富邦台50	20230825	72.3298	3310.45
006208 富邦台50	20230828	72.5992	3644.65
0050 元大台灣50	20230828	125.403	4490.28
0050 元大台灣50	20230829	125.352	6680.67
006208 富邦台50	20230829	72.4153	2462.61
0050 元大台灣50	20230830	126.631	5913.15
006208 富邦台50	20230830	73.2387	1505.94
006208 富邦台50	20230831	72.6801	2233.54
0050 元大台灣50	20230831	125.843	4631.76
0050 元大台灣50	20230901	125.863	3298.12
006208 富邦台50	20230901	72.7559	2396.45
006208 富邦台50	20230904	73.0202	2774.46
0050 元大台灣50	20230904	126.297	3707.17
0050 元大台灣50	20230905	126.296	3941.42
006208 富邦台50	20230905	72.9919	1854.35
0050 元大台灣50	20230906	126.128	7625.63
006208 富邦台50	20230906	72.998	4417.42
0050 元大台灣50	20230907	125.03	6411.79
006208 富邦台50	20230907	72.3169	2830.62
0050 元大台灣50	20230908	124.144	6199.06
006208 富邦台50	20230908	71.8211	3312.83
0050 元大台灣50	20230911	123.721	9428.97
006208 富邦台50	20230911	71.6009	4768.64
0050 元大台灣50	20230912	124.521	2805.46
006208 富邦台50	20230912	71.8817	1866.58
0050 元大台灣50	20230913	125.133	3406.03
006208 富邦台50	20230913	72.2889	2034.1
006208 富邦台50	20230914	72.9829	1863.78
0050 元大台灣50	20230914	126.5	7617.92
006208 富邦台50	20230915	73.3994	3042.75
0050 元大台灣50	20230915	127.101	6105.75
006208 富邦台50	20230918	72.9496	5291.96
0050 元大台灣50	20230918	126.173	7560.66
0050 元大台灣50	20230919	125.599	4357.93
006208 富邦台50	20230919	72.6136	2086.76
0050 元大台灣50	20230920	124.795	6502.12
006208 富邦台50	20230920	72.1661	3191.75
0050 元大台灣50	20230921	122.989	23194.8
006208 富邦台50	20230921	71.1709	8439.35
0050 元大台灣50	20230922	122.419	10344
006208 富邦台50	20230922	70.7869	4674.92
0050 元大台灣50	20230925	123.323	4337.42
006208 富邦台50	20230925	71.3178	2498.78
006208 富邦台50	20230926	70.7418	6371.47
0050 元大台灣50	20230926	122.306	11389
006208 富邦台50	20230927	70.4782	3087.2
0050 元大台灣50	20230927	121.987	7068.44
0050 元大台灣50	20230928	122.563	5881.48
006208 富邦台50	20230928	70.7904	2845
006208 富邦台50	20231002	71.7933	2472.17
0050 元大台灣50	20231002	124.211	6751.29
006208 富邦台50	20231003	71.6332	2725.76
0050 元大台灣50	20231003	123.863	5464.3
0050 元大台灣50	20231004	121.757	12322.1
006208 富邦台50	20231004	70.4766	4578.15
0050 元大台灣50	20231005	123.193	4410.77
006208 富邦台50	20231005	71.2402	2255.38
006208 富邦台50	20231006	71.7934	3638.34
0050 元大台灣50	20231006	124.121	5059.28
0050 元大台灣50	20231011	126.152	14193.4
006208 富邦台50	20231011	72.8525	3603.4
0050 元大台灣50	20231012	126.965	14897
006208 富邦台50	20231012	73.2601	3479.48
0050 元大台灣50	20231013	126.981	6625.56
006208 富邦台50	20231013	73.2789	2529.33
0050 元大台灣50	20231016	126.037	8160.81
006208 富邦台50	20231016	72.85	4252.48
0050 元大台灣50	20231017	126.668	7017.07
006208 富邦台50	20231017	73.1459	2037.85
0050 元大台灣50	20231018	125.271	10455.7
006208 富邦台50	20231018	72.3782	3878.16
0050 元大台灣50	20231019	124.908	8052.22
006208 富邦台50	20231019	72.1821	2162.84
006208 富邦台50	20231020	72.1787	3923.3
0050 元大台灣50	20231020	124.606	4697.64
0050 元大台灣50	20231023	123.917	8728.53
006208 富邦台50	20231023	71.6684	3678.16
006208 富邦台50	20231024	71.3063	3686.59
0050 元大台灣50	20231024	123.335	7671.93
006208 富邦台50	20231025	71.9751	3866.21
0050 元大台灣50	20231025	124.424	4229.28
0050 元大台灣50	20231026	121.827	24072.7
006208 富邦台50	20231026	70.5341	8899.1
006208 富邦台50	20231027	70.7168	2995.81
0050 元大台灣50	20231027	122.386	4413.65
006208 富邦台50	20231030	70.5551	5387.76
0050 元大台灣50	20231030	122.133	9793.2
0050 元大台灣50	20231031	121.578	11952.7
006208 富邦台50	20231031	70.3007	6041.09
0050 元大台灣50	20231101	121.752	4851.03
006208 富邦台50	20231101	70.3442	2971.18
0050 元大台灣50	20231102	124.034	10198.4
006208 富邦台50	20231102	71.6462	3153.31
0050 元大台灣50	20231103	125.227	9126.44
006208 富邦台50	20231103	72.2863	3080.16
0050 元大台灣50	20231106	126.891	16723.5
006208 富邦台50	20231106	73.1959	5490.43
0050 元大台灣50	20231107	126.489	6787.47
006208 富邦台50	20231107	73.0018	2128.52
0050 元大台灣50	20231108	127.116	11598.4
006208 富邦台50	20231108	73.3216	4186.07
0050 元大台灣50	20231109	127.113	6557.45
006208 富邦台50	20231109	73.3326	3631.33
0050 元大台灣50	20231110	126.66	4553.68
006208 富邦台50	20231110	73.1274	3370.25
0050 元大台灣50	20231113	128.952	26195.2
006208 富邦台50	20231113	74.3517	6269.04
0050 元大台灣50	20231114	129.296	20924.5
006208 富邦台50	20231114	74.5178	4079.6
006208 富邦台50	20231115	75.2757	6113.72
0050 元大台灣50	20231115	130.694	23631.3
006208 富邦台50	20231116	74.5572	4445.14
0050 元大台灣50	20231116	130.689	18985
0050 元大台灣50	20231117	131.253	27988.4
006208 富邦台50	20231117	74.84	3933.98
0050 元大台灣50	20231120	130.794	8981.51
006208 富邦台50	20231120	74.6531	3678.02
0050 元大台灣50	20231121	132.427	29656.9
006208 富邦台50	20231121	75.4406	5541.6
0050 元大台灣50	20231122	131.489	6466.07
006208 富邦台50	20231122	74.9361	2307.91
0050 元大台灣50	20231123	131.217	6536.13
006208 富邦台50	20231123	74.8405	1826.94
0050 元大台灣50	20231124	131.296	13467.8
006208 富邦台50	20231124	74.8534	1732.04
0050 元大台灣50	20231127	130.791	9897.65
006208 富邦台50	20231127	74.6137	5700.09
006208 富邦台50	20231128	74.8464	2324.19
0050 元大台灣50	20231128	131.132	9871.03
0050 元大台灣50	20231129	131.471	6856.87
006208 富邦台50	20231129	74.9448	2472.05
0050 元大台灣50	20231130	131.189	11141.9
006208 富邦台50	20231130	74.8137	1906.01
0050 元大台灣50	20231201	131.35	5597.36
006208 富邦台50	20231201	74.8968	2589.4
006208 富邦台50	20231204	74.9052	2487.86
0050 元大台灣50	20231204	131.335	4696.6
0050 元大台灣50	20231205	130.171	5239.03
006208 富邦台50	20231205	74.2693	3910.21
006208 富邦台50	20231206	74.7554	4483.51
0050 元大台灣50	20231206	130.89	7348.21
0050 元大台灣50	20231207	130.306	3015.45
006208 富邦台50	20231207	74.361	1808
0050 元大台灣50	20231208	131.288	13264
006208 富邦台50	20231208	74.879	2371.86
006208 富邦台50	20231211	74.7042	2059.81
0050 元大台灣50	20231211	131.023	3510.75
006208 富邦台50	20231212	75.0928	2245.64
0050 元大台灣50	20231212	131.732	5725.77
0050 元大台灣50	20231213	131.587	3169.65
006208 富邦台50	20231213	75.07	2461.74
006208 富邦台50	20231214	75.7532	7548.1
0050 元大台灣50	20231214	133.058	32957.3
0050 元大台灣50	20231215	133.944	18914.2
006208 富邦台50	20231215	76.1834	7959.47
006208 富邦台50	20231218	75.9952	5213.71
0050 元大台灣50	20231218	133.397	7066.75
0050 元大台灣50	20231219	133.195	5870.49
006208 富邦台50	20231219	75.9172	3215.02
0050 元大台灣50	20231220	133.628	6963.95
006208 富邦台50	20231220	76.0908	2634.21
006208 富邦台50	20231221	75.4287	2079.12
0050 元大台灣50	20231221	132.379	5619.02
0050 元大台灣50	20231222	132.893	6358.27
006208 富邦台50	20231222	75.6676	3401.22
006208 富邦台50	20231225	75.9971	3215.05
0050 元大台灣50	20231225	133.538	8406.01
0050 元大台灣50	20231226	134.2	17326.6
006208 富邦台50	20231226	76.3177	5113.24
0050 元大台灣50	20231227	135.372	30857.2
006208 富邦台50	20231227	76.8958	6955.69
006208 富邦台50	20231228	77.1072	4991.11
0050 元大台灣50	20231228	135.819	15353.1
0050 元大台灣50	20231229	135.68	13407
006208 富邦台50	20231229	77.179	2560.49
